Index,FFT_Real,FFT_Imag,DFT_Real,DFT_Imag
12126,11.813824,-5.063343,12.124956,-4.872035
12127,11.823080,-5.070038,12.012784,-6.025918
12128,11.815553,-5.059849,12.214212,-5.205861
12129,11.822092,-5.066124,11.858659,-5.241194
12130,11.818871,-5.062945,11.669003,-5.004600
12131,11.822127,-5.060515,11.658015,-4.952963
12132,11.817883,-5.063990,12.167003,-5.068176
12133,11.820250,-5.061153,11.773590,-4.849994
12134,11.823576,-5.060823,12.126007,-4.984658
12135,11.824694,-5.056872,11.731158,-5.003607
12136,11.827854,-5.051313,12.260225,-5.031704
12137,11.821672,-5.048990,11.921905,-5.069792
12138,11.819603,-5.040706,12.096602,-6.196613
12139,11.817358,-5.045992,11.705285,-4.955534
12140,11.816092,-5.046292,11.931881,-5.363243
12141,11.814156,-5.047131,11.928168,-4.937876
12142,11.815058,-5.049515,11.680856,-5.096326
12143,11.819424,-5.046776,11.872305,-5.189050
12144,11.820484,-5.044721,11.530129,-5.074481
12145,11.818335,-5.040744,11.664012,-4.881996
12146,11.818396,-5.041177,11.364618,-4.938069
12147,11.815061,-5.040003,11.630733,-4.699943
12148,11.818521,-5.038700,11.502300,-5.477066
12149,11.820530,-5.039680,12.163880,-5.308559
12150,11.818018,-5.033962,11.826232,-5.029430
12151,11.821350,-5.035330,11.947597,-4.972445
12152,11.810737,-5.030786,12.293809,-5.931130
12153,11.815518,-5.034923,11.843653,-5.128051
12154,11.811974,-5.035776,12.213284,-4.862814
12155,11.814537,-5.040756,13.733026,-6.712087
12156,11.814956,-5.031259,12.050757,-4.895241
12157,11.825439,-5.032691,12.493819,-3.768054
12158,11.825134,-5.028413,12.012242,-4.966768
12159,11.826365,-5.022759,11.827551,-4.842162
12160,11.818226,-5.021125,12.162589,-5.009497
12161,11.818122,-5.020331,11.985205,-5.123282
12162,11.819338,-5.022639,11.787482,-5.163870
12163,11.821413,-5.015225,11.490565,-4.763588
12164,11.817335,-5.016448,11.422780,-4.199544
12165,11.803889,-5.015800,12.363711,-4.624155
12166,11.824560,-5.029026,12.422097,-4.023265
12167,11.807060,-5.004184,11.747787,-2.894433
12168,11.818068,-5.036787,11.995275,-5.071966
12169,11.829502,-5.016689,12.667204,-5.012890
12170,11.830612,-5.011298,11.872771,-5.114262
12171,11.818281,-5.004000,11.787087,-4.936331
12172,11.816318,-5.007844,11.898386,-4.986577
12173,11.818159,-5.013107,10.788011,-3.279275
12174,11.824858,-5.007895,11.510887,-5.004758
12175,11.822524,-5.003650,11.335989,-4.555752
12176,11.817426,-4.998526,11.886127,-4.839715
12177,11.816771,-5.000749,13.922281,-4.638913
12178,11.817760,-5.003961,12.260104,-4.439616
12179,11.824069,-5.000694,11.980264,-4.709256
12180,11.822181,-4.996883,12.120937,-5.354316
12181,11.815535,-4.993483,11.996203,-5.126866
12182,11.815821,-4.996800,11.498481,-5.161293
12183,11.816442,-4.995829,11.883334,-5.084406
12184,11.824157,-4.995490,12.186934,-4.719192
12185,11.816661,-4.991873,11.650197,-4.882627
12186,11.816281,-4.990967,12.155713,-5.041311
12187,11.819089,-4.986809,11.902195,-5.265101
12188,11.820862,-4.992404,11.610585,-5.272449
12189,11.822102,-4.988181,11.051732,-6.061971
12190,11.821397,-4.982837,12.060945,-4.093188
12191,11.814643,-4.981071,11.643256,-4.608459
12192,11.814257,-4.984677,11.940529,-4.703473
12193,11.818964,-4.987863,11.414131,-5.431999
12194,11.826734,-4.981950,11.935900,-4.992200
12195,11.821565,-4.974778,11.213107,-5.360618
12196,11.814919,-4.969706,11.418205,-4.744880
12197,11.811450,-4.973930,11.764461,-4.685911
12198,11.817412,-4.978212,12.422391,-4.912108
12199,11.820799,-4.974688,13.613885,-6.493083
12200,11.819178,-4.968667,11.807959,-5.472895
12201,11.811825,-4.965298,10.637426,-4.473355
12202,11.808676,-4.970995,11.934399,-4.992072
12203,11.814611,-4.978986,11.911022,-4.734700
12204,11.822327,-4.971725,10.882661,-4.951505
12205,11.818987,-4.960113,11.556235,-5.263867
12206,11.805254,-4.956924,11.849837,-4.961741
12207,11.798670,-4.966925,12.359886,-1.820177
12208,11.808066,-4.979181,12.638907,-5.894390
12209,11.822699,-4.973605,11.090285,-5.173365
12210,11.819123,-4.950951,11.744076,-4.830066
12211,11.789035,-4.942935,11.830833,-5.282029
12212,11.758876,-4.973498,11.713521,-4.612831
12213,11.766980,-5.022984,11.754341,-5.030203
12214,11.812443,-5.060424,12.226013,-5.301860
12215,11.883211,-5.045433,12.447927,-5.621791
12216,11.914608,-4.985655,11.331272,-3.354082
12217,11.899243,-4.927095,11.776934,-5.072304
12218,11.854249,-4.908426,11.608916,-4.799088
12219,11.824485,-4.926427,11.772320,-4.786519
12220,11.825000,-4.948251,11.882835,-5.145287
12221,11.840366,-4.951074,11.715678,-5.011756
12222,11.849059,-4.933872,11.952833,-4.893443
12223,11.836992,-4.923622,11.796840,-4.981718
12224,11.822854,-4.925215,11.598265,-4.923834
12225,11.819454,-4.939301,7.276180,-5.268283
12226,11.825682,-4.930786,11.760790,-4.930799
12227,11.832794,-4.928624,12.635338,-4.928333
12228,11.828953,-4.924975,11.836054,-5.089452
12229,11.823246,-4.923375,12.653694,-4.863745
12230,11.820545,-4.930227,11.501926,-4.850364
12231,11.824146,-4.929118,11.817691,-4.351860
12232,11.829269,-4.924975,11.926468,-5.224828
12233,11.824190,-4.922992,11.893064,-4.993117
12234,11.823594,-4.923079,11.929869,-4.984459
12235,11.821123,-4.921684,11.994528,-4.992063
12236,11.823204,-4.921495,12.402467,-6.481383
12237,11.827927,-4.918554,11.770998,-4.625208
12238,11.824453,-4.914948,11.882215,-5.025422
12239,11.823221,-4.914883,11.993254,-5.091390
12240,11.821682,-4.916928,12.074837,-4.989617
12241,11.820555,-4.911959,11.891500,-5.440159
12242,11.822268,-4.914299,11.782414,-4.723003
12243,11.819371,-4.913548,11.562730,-4.881565
12244,11.819591,-4.915794,11.930647,-4.888245
12245,11.821461,-4.912929,11.749473,-3.535547
12246,11.824302,-4.909386,12.906923,-4.057154
12247,11.826439,-4.906783,11.455985,-2.693875
12248,11.824385,-4.905714,11.902697,-4.872853
12249,11.820598,-4.905178,11.940994,-4.841248
12250,11.820458,-4.906904,11.774031,-4.913885
12251,11.823194,-4.906240,11.102009,-5.095178
12252,11.827832,-4.901635,12.320342,-4.915731
12253,11.820217,-4.900811,11.720015,-4.895174
12254,11.825974,-4.901287,12.061828,-4.751204
12255,11.821289,-4.895566,11.855823,-5.143476
12256,11.824739,-4.893391,11.795552,-4.693683
12257,11.821496,-4.892576,12.410282,-5.129319
12258,11.822928,-4.892757,11.771895,-4.896210
12259,11.823538,-4.894624,11.771565,-4.754010
12260,11.820790,-4.891809,12.104685,-5.389865
12261,11.822736,-4.890502,12.507442,-4.573795
12262,11.822003,-4.888977,11.987658,-4.917824
12263,11.820354,-4.887753,12.038428,-5.124752
12264,11.820935,-4.889135,11.743857,-4.988553
12265,11.819578,-4.885844,11.497797,-4.596734
12266,11.820154,-4.880841,12.062986,-4.535255
12267,11.822257,-4.879941,11.624937,-3.533674
12268,11.825180,-4.880256,11.650571,-4.982728
12269,11.823767,-4.886598,11.971766,-5.243482
12270,11.822117,-4.887936,11.530547,-4.144029
12271,11.816293,-4.883291,11.914798,-4.904896
12272,11.846665,-4.874383,11.699242,-5.296928
12273,11.810247,-4.867318,11.719397,-4.820062
12274,11.816092,-4.866628,11.884111,-5.251564
12275,11.823671,-4.869053,12.157196,-4.838037
12276,11.827397,-4.871491,12.265350,-4.868597
12277,11.821355,-4.872072,10.341168,-5.941290
12278,11.819420,-4.872706,12.198375,-4.878595
12279,11.813313,-4.869527,11.706248,-3.894711
12280,11.815557,-4.872820,11.650358,-4.960896
12281,11.825439,-4.878067,12.117741,-4.330142
12282,11.833170,-4.877128,11.771190,-4.682076
12283,11.835498,-4.868177,11.873714,-4.513590
12284,11.835321,-4.854233,11.885484,-5.069443
12285,11.827774,-4.847439,11.870395,-4.853722
12286,11.830990,-4.847010,11.589052,-3.400706
12287,11.815228,-4.858444,11.927067,-4.850156
12288,11.820738,-4.855790,11.921958,-4.898131
12289,11.822310,-4.855899,12.501563,-4.320623
12290,11.829572,-4.849493,11.885014,-5.023418
12291,11.821331,-4.846870,12.452083,-5.191282
12292,11.819275,-4.849256,11.583707,-5.356862
12293,11.817527,-4.853055,11.947346,-4.953844
12294,11.822444,-4.849902,11.813425,-4.890767
12295,11.828235,-4.844050,11.822358,-4.751039
12296,11.824028,-4.838980,11.802076,-4.499594
12297,11.818368,-4.844215,11.659365,-3.751927
12298,11.819407,-4.850547,11.958374,-4.725118
12299,11.820881,-4.848729,11.697102,-4.561514
12300,11.828465,-4.845691,9.536497,-5.514720
12301,11.829566,-4.835649,11.917816,-4.644378
12302,11.818642,-4.835836,11.774904,-5.175737
12303,11.814320,-4.837871,13.440420,-5.231640
12304,11.820127,-4.843047,12.033113,-4.512580
12305,11.828570,-4.836787,11.640953,-4.822247
12306,11.829564,-4.828424,10.046993,-4.429505
12307,11.817598,-4.829791,11.514670,-5.130586
12308,11.810867,-4.838067,12.274935,-4.767164
12309,11.820995,-4.848328,10.176461,-5.135172
12310,11.830554,-4.838395,11.334352,-4.782642
12311,11.834593,-4.819584,12.466997,-4.212317
12312,11.803220,-4.821956,11.835983,-4.414483
12313,11.787630,-4.856196,11.637577,-4.566604
12314,11.812154,-4.885512,12.085028,-5.489302
12315,11.873016,-4.895985,12.103212,-4.673692
12316,11.923903,-4.860239,12.303467,-4.749195
12317,11.929242,-4.791411,11.772215,-4.649064
12318,11.882016,-4.743258,11.876728,-4.527612
12319,11.825945,-4.740465,11.316509,-4.661997
12320,11.801967,-4.774013,11.759297,-5.644962
12321,11.810907,-4.805848,12.482130,-2.729240
12322,11.830066,-4.808366,11.814132,-4.043018
12323,11.833509,-4.789768,12.137242,-3.968828
12324,11.822071,-4.778326,10.183175,-4.514937
12325,11.814406,-4.787514,11.608041,-4.790780
12326,11.818851,-4.801025,12.020424,-5.333578
12327,11.826318,-4.803423,11.316671,-4.541968
12328,11.829060,-4.794213,11.814548,-4.682180
12329,11.821469,-4.783536,8.334225,-5.167634
12330,11.820866,-4.787798,4.430085,-7.264262
12331,11.818469,-4.796569,10.159264,-5.598092
12332,11.824751,-4.797401,10.279671,-5.528681
12333,11.825204,-4.785362,11.727254,-4.801600
12334,11.821404,-4.776225,11.756964,-4.831442
12335,11.819259,-4.781311,11.762470,-4.818027
12336,11.821215,-4.791498,12.213310,-4.738685
12337,11.825133,-4.790938,11.533902,-4.682430
12338,11.825446,-4.779876,11.940997,-5.141887
12339,11.819397,-4.774130,11.700705,-4.960850
12340,11.821354,-4.774901,11.689054,-4.951061
12341,11.815786,-4.784887,12.006771,-4.796504
12342,11.818857,-4.782538,12.021577,-4.830438
12343,11.821172,-4.776317,12.035922,-4.549242
12344,11.822361,-4.767814,11.847748,-4.810993
12345,11.821291,-4.769655,11.723807,-4.629695
12346,11.820484,-4.778422,12.417604,-3.958639
12347,11.822411,-4.778600,10.348428,-4.367488
12348,11.822906,-4.770271,11.733156,-4.746212
12349,11.821615,-4.763602,11.664215,-5.223666
12350,11.820186,-4.766332,12.385531,-4.998538
12351,11.816054,-4.773389,11.617960,-4.578984
12352,11.817345,-4.771480,11.900547,-4.722206
12353,11.822259,-4.762481,9.531525,-5.192523
12354,11.821981,-4.750635,11.914438,-4.707034
12355,11.822319,-4.754177,11.961462,-4.784083
12356,11.812193,-4.767198,12.076280,-4.832302
12357,11.804493,-4.764664,13.005820,-4.248845
12358,11.817099,-4.776975,13.535846,-3.561367
12359,11.835299,-4.764225,11.763671,-4.581117
12360,11.821181,-4.761650,11.507420,-5.029389
12361,11.825583,-4.756671,11.774936,-4.271256
12362,11.820091,-4.760504,11.834787,-4.853126
12363,11.818536,-4.748723,11.915964,-4.857849
12364,11.826760,-4.747196,11.723392,-4.373258
12365,11.826664,-4.751216,11.609742,-5.125966
12366,11.827147,-4.754350,11.743550,-5.097121
12367,11.824142,-4.755850,11.506909,-5.196097
12368,11.821420,-4.744224,11.992558,-4.977361
12369,11.826766,-4.741585,11.591722,-5.107123
12370,11.821956,-4.744490,12.922805,-4.924612
12371,11.820703,-4.750774,11.975568,-4.643699
12372,11.814906,-4.745121,11.880140,-4.778744
12373,11.816588,-4.733912,11.800395,-4.720780
12374,11.826998,-4.732422,11.783007,-4.288430
12375,11.830656,-4.738758,11.783268,-4.779974
12376,11.826324,-4.745483,11.545543,-4.886322
12377,11.820039,-4.742753,11.765757,-4.715208
12378,11.821028,-4.731706,11.184259,-3.531713
12379,11.826650,-4.731437,12.201651,-4.861238
12380,11.826866,-4.739530,12.047108,-4.958642
12381,11.820140,-4.742634,11.775746,-4.067088
12382,11.811227,-4.732748,11.688460,-4.867062
12383,11.820356,-4.715563,11.720763,-4.391884
12384,11.835350,-4.715833,11.988501,-4.778658
12385,11.839635,-4.731090,11.918912,-4.640846
12386,11.833926,-4.741229,11.839443,-4.963957
12387,11.821063,-4.728101,11.835301,-4.769120
12388,11.822860,-4.712643,12.873746,-5.639343
12389,11.829570,-4.717469,13.261760,-4.873943
12390,11.827968,-4.742827,12.069191,-4.392272
12391,11.813988,-4.751658,11.979446,-4.850986
12392,11.808498,-4.722371,11.913422,-4.628124
12393,11.836701,-4.676310,14.282416,-3.000154
12394,11.883440,-4.672804,11.741846,-5.036279
12395,11.895851,-4.729961,11.840137,-4.888845
12396,11.847003,-4.795924,11.977448,-4.985224
12397,11.779248,-4.784220,11.696684,-4.566888
12398,12.085105,-4.518115,11.961935,-4.544533
12399,11.638261,-4.656245,11.364358,-5.262819
12400,11.765045,-4.600980,12.131436,-4.490563
12401,11.845590,-4.645713,11.818992,-4.455593
12402,11.852910,-4.716212,11.955306,-4.375522
12403,11.810458,-4.738978,11.973306,-4.667899
12404,11.778625,-4.711210,11.870586,-4.714221
12405,11.785224,-4.674212,11.769094,-4.913206
12406,11.810839,-4.671222,11.563330,-5.327392
12407,11.821075,-4.692147,11.404544,-4.926185
12408,11.814047,-4.698127,11.343773,-4.852647
12409,11.805902,-4.684909,8.110209,-3.947008
12410,11.812583,-4.671718,11.631530,-4.768353
12411,11.826528,-4.678423,11.905593,-5.083530
12412,11.824217,-4.697193,11.978041,-4.991231
12413,11.811869,-4.704218,12.068201,-4.594687
12414,11.807438,-4.687403,12.420240,-4.680352
12415,11.808805,-4.673155,11.891908,-4.591998
12416,11.817411,-4.669737,11.897501,-4.721783
12417,11.816454,-4.682701,11.701450,-4.520103
12418,11.816696,-4.683220,13.065544,-4.086223
12419,11.811246,-4.672691,11.521267,-5.494908
12420,11.817885,-4.668013,11.779108,-4.543262
12421,11.822711,-4.669155,11.687379,-4.574327
12422,11.818707,-4.686504,12.996714,-6.254547
12423,11.813381,-4.676945,11.864638,-4.483034
12424,11.811237,-4.676992,11.910159,-7.000937
12425,11.813216,-4.662400,11.836513,-4.678803
12426,11.814029,-4.661622,11.890096,-4.507973
12427,11.813351,-4.671121,11.780083,-5.085946
12428,11.814353,-4.671437,11.872167,-4.777718
12429,11.815462,-4.668580,11.757365,-4.532615
12430,11.820119,-4.657172,11.693028,-4.484298
12431,11.822491,-4.662267,11.863737,-4.484076
12432,11.817681,-4.668658,12.381899,-4.507207
12433,11.813425,-4.667161,11.588194,-4.692312
12434,11.811216,-4.661266,11.728521,-4.884169
12435,11.815832,-4.653295,11.951233,-4.740436
12436,11.819333,-4.653196,11.491477,-3.747712
12437,11.816534,-4.656907,11.775021,-4.636806
12438,11.816223,-4.656693,11.803414,-4.655053
12439,11.815846,-4.651110,11.779574,-4.414660
12440,11.820016,-4.647598,11.614670,-4.575438
12441,11.823423,-4.652218,11.548347,-4.750796
12442,11.818237,-4.653650,11.660331,-4.896625
12443,11.815593,-4.654927,11.769955,-3.775275
12444,11.815308,-4.651471,11.286687,-6.361775
12445,11.815161,-4.635653,12.426023,-5.096398
12446,11.820409,-4.642458,11.870411,-4.816536
12447,11.818077,-4.642072,12.053630,-4.759456
12448,11.815804,-4.641497,11.761241,-4.636001
12449,11.814878,-4.637800,11.433146,0.018602
12450,11.818625,-4.636525,12.366068,-4.370315
12451,11.820409,-4.641663,11.450933,-5.382382
12452,11.818556,-4.641955,13.428452,-3.460614
12453,11.815710,-4.637369,12.286943,-4.541305
12454,11.811323,-4.630971,12.005681,-4.326705
12455,11.815153,-4.629077,10.475922,-4.216256
12456,11.813444,-4.635400,12.152274,-4.274787
12457,11.818607,-4.633949,11.716050,-4.626675
12458,11.814359,-4.629622,11.930218,-4.530651
12459,11.816028,-4.625892,11.961341,-4.681406
12460,11.819243,-4.626059,11.987785,-5.118889
12461,11.817877,-4.628435,11.998480,0.719795
12462,11.816913,-4.629705,12.746473,-5.290105
12463,11.816945,-4.625711,11.592998,-5.214354
12464,11.813846,-4.618597,11.733767,-4.709798
12465,11.815864,-4.618135,11.448105,-4.236392
12466,11.816445,-4.621119,10.769352,-4.625689
12467,11.816489,-4.620630,12.243125,-4.419904
12468,11.818689,-4.618435,11.838175,-4.504626
12469,11.818544,-4.612130,11.695243,-4.281463
12470,11.816718,-4.612360,11.890998,-4.504764
12471,11.815825,-4.619500,11.860861,-4.594805
12472,11.818515,-4.620144,11.904323,-4.415481
12473,11.819568,-4.616241,11.619540,-4.952895
12474,11.822701,-4.605556,11.358523,-4.941347
12475,11.820070,-4.598957,12.746192,-4.146877
12476,11.816161,-4.602433,12.061131,-4.523065
12477,11.812151,-4.604270,11.335909,-5.131701
12478,11.813065,-4.606283,12.176804,-3.622748
12479,11.817833,-4.601667,11.796940,-4.608883
12480,11.820514,-4.599011,12.128116,-5.302177
12481,11.813690,-4.600324,10.626573,-4.919863
12482,11.811276,-4.601467,12.425590,-4.716496
12483,11.815722,-4.605109,14.987015,-1.838513
12484,11.813197,-4.595306,11.250033,-4.463928
12485,11.813201,-4.595891,12.166228,-4.606985
12486,11.815265,-4.590606,10.816517,-2.526721
12487,11.801659,-4.601270,11.739905,-4.717027
12488,11.800772,-4.605968,11.919518,-4.535554
12489,11.813976,-4.618664,11.728111,-4.769943
12490,11.834682,-4.621165,12.104777,-5.208297
12491,11.850308,-4.611824,11.592820,-4.774276
12492,11.853271,-4.591105,12.267204,-4.143884
12493,11.847329,-4.568852,11.139279,-5.391064
12494,11.833155,-4.556504,11.829425,-4.492737
12495,11.817840,-4.557497,11.730515,-4.754993
12496,11.810530,-4.567472,12.309069,-4.759345
12497,11.808367,-4.574764,11.603661,-2.852317
12498,11.813879,-4.576218,12.078118,-4.502502
12499,11.819928,-4.572625,11.568521,-4.436337
12500,11.819860,-4.568763,11.393671,-4.762139
12501,11.813859,-4.572145,11.356136,-4.790660
12502,11.807596,-4.569681,14.676485,-4.785722
12503,11.814311,-4.578634,11.524328,-4.394616
12504,11.816246,-4.561343,12.128454,-4.668717
12505,11.809916,-4.572300,12.051572,-4.301980
12506,11.813101,-4.572273,11.675289,-4.281606
12507,11.817760,-4.572741,12.119678,-4.656609
12508,11.818592,-4.565882,12.172777,-4.822643
12509,11.818192,-4.561123,11.872157,-4.544659
12510,11.809522,-4.563658,12.009472,-4.680449
12511,11.803931,-4.572832,11.777523,-4.489454
12512,11.808090,-4.584373,11.551895,-4.333026
12513,11.826724,-4.586443,11.878155,-4.752298
12514,11.843472,-4.574307,12.027698,-4.357889
12515,11.849646,-4.554257,11.531611,-4.856011
12516,11.837070,-4.538710,11.477541,-5.775576
12517,11.822048,-4.538346,11.775100,-4.502263
12518,11.815299,-4.541646,12.370920,-4.473952
12519,11.819554,-4.548910,11.820537,-4.385206
12520,11.823192,-4.551112,11.933110,-4.523804
12521,11.824839,-4.544128,12.547357,-2.900064
12522,11.818947,-4.540970,11.980271,-4.535140
12523,11.815047,-4.540070,11.901314,-4.543518
12524,11.818270,-4.542211,12.140541,-4.154132
12525,11.820312,-4.543605,12.014237,-4.483384
12526,11.821547,-4.540237,11.337942,-4.552669
12527,11.819272,-4.535305,12.138925,-3.805184
12528,11.817493,-4.533744,9.909321,-3.491293
12529,11.818841,-4.536697,12.708334,-4.043668
12530,11.820253,-4.535428,11.747838,-4.251891
12531,11.818012,-4.534002,11.711768,-4.529823
12532,11.817352,-4.533944,11.944918,-4.491725
12533,11.812987,-4.526486,11.613178,-4.235557
12534,11.817425,-4.530819,12.009706,-4.557063
12535,11.815545,-4.531949,11.871732,-4.112887
12536,11.818990,-4.530283,12.272237,-4.950798
12537,11.818373,-4.526339,11.545444,-4.657309
12538,11.817904,-4.520141,11.970304,-4.166351
12539,11.818765,-4.522320,11.484486,-4.390146
12540,11.814724,-4.526358,12.096891,-4.574737
12541,11.816437,-4.525304,10.095060,-4.489331
12542,11.817064,-4.526325,12.323991,-4.715060
12543,11.821508,-4.513192,12.112038,-4.236821
12544,11.816766,-4.520225,12.060665,-4.202200
12545,11.820159,-4.516679,11.808084,-4.390917
12546,11.818727,-4.515065,12.059329,-4.360263
